Gene ID	System Code	Sample 001	Sample 002	Sample 003	Sample 004	Sample 005	Sample 006	Sample 007	Sample 008	Sample 009	Sample 010	Sample 011	Sample 012	Sample 013	Sample 014	Sample 015	Sample 016	Sample 017	Sample 018	Sample 019	Sample 020	Sample 021	Sample 022	Sample 023	Sample 024	Sample 025	Sample 026	Sample 027	Sample 028	Sample 029	Sample 030	Sample 031	Sample 032	Sample 033	Sample 034	Sample 035	Sample 036	Sample 037	Sample 038	Sample 039	Sample 040	Sample 041	Sample 042	Sample 043	Sample 044	Sample 045	Sample 046	Sample 047	Sample 048	Sample 049	Sample 050	Sample 051	Sample 052	Sample 053	Sample 054	Sample 055	Sample 056	Sample 057	Sample 058	Sample 059	Sample 060	Sample 061	Sample 062	Sample 063	Sample 064	Sample 065	Sample 066	Sample 067	Sample 068	Sample 069	Sample 070	Sample 071	Sample 072	Sample 073	Sample 074	Sample 075	Sample 076	Sample 077	Sample 078	Sample 079	Sample 080	Sample 081	Sample 082	Sample 083	Sample 084	Sample 085	Sample 086	Sample 087	Sample 088	Sample 089	Sample 090	Sample 091	Sample 092	Sample 093	Sample 094	Sample 095	Sample 096
572	L	0.407022656	0.631074228	0.968783194	0.372747934	0.812866452	0.200549999	0.594133919	0.991689523	0.485467912	0.625626122	0.564852286	0.57309373	0.313345053	0.958364934	0.106786176	0.938692135	0.834001361	0.161859553	0.708884078	0.137205738	0.119124924	0.806018511	0.778596344	0.324464644	0.224428585	0.703697495	0.759646917	0.384538063	0.592828959	0.176904745	0.672127643	0.959419693	0.826163129	0.75433535	0.992927707	0.935014927	0.102099958	0.386507563	0.894835066	0.462038846	0.511684219	0.042999731	0.494026237	0.685193229	0.809232651	0.716993983	0.94425269	0.252085625	0.437230502	0.081888393	0.041021338	0.485472935	0.817969061	0.046187419	0.993466537	0.926054591	0.426913219	0.327687159	0.14633096	0.073712962	0.959766051	0.691553654	0.467516569	0.901359962	0.935412894	0.896214651	0.410720384	0.479604866	0.036887107	0.100684814	0.209743342	0.800223849	0.266631595	0.857657602	0.863012558	0.149134679	0.279191305	0.058554919	0.096308648	0.083890132	0.552476587	0.740794334	0.661697329	0.244216513	0.367990316	0.980466008	0.115341527	0.296192243	0.260572739	0.487226275	0.299284788	0.804814984	0.306953822	0.842082846	0.100766801	0.16321041
834	L	0.648120934	0.983872807	0.875956883	0.082544001	0.653077204	0.725531183	0.213778047	0.747072849	0.425062188	0.155708557	0.647280764	0.598659602	0.536950141	0.826832871	0.921353783	0.907210063	0.163292524	0.049888195	0.470098621	0.754532	0.096277691	0.528753177	0.241861056	0.427759957	0.420447656	0.906140833	0.769238857	0.033250984	0.526404839	0.956248353	0.300554416	0.393960821	0.527867084	0.914871386	0.037644185	0.969740996	0.897338195	0.574960392	0.307439531	0.671020885	0.575548284	0.311512496	0.26220346	0.297327245	0.499143264	0.372700114	0.282981506	0.367790618	0.379101564	0.868360429	0.24403391	0.022404308	0.848366875	0.728809392	0.934988034	0.315622	0.894013267	0.025525169	0.780247856	0.697746555	0.016035681	0.353202801	0.653817521	0.141578504	0.597895352	0.186476588	0.162710024	0.840948109	0.928075514	0.883587898	0.440553127	0.094820204	0.708469962	0.786223108	0.546031453	0.130977976	0.944498488	0.890106218	0.482097422	0.848311859	0.250344872	0.523474088	0.350301614	0.268622235	0.651772456	0.101052891	0.203023086	0.120251675	0.496986959	0.749036316	0.523015753	0.984554698	0.734932617	0.504584422	0.566774591	0.748025196
837	L	0.092295774	0.408748248	0.297647635	0.023326171	0.803972304	0.307259204	0.684461453	0.728487235	0.034265061	0.184077277	0.313407265	0.138183696	0.887274906	0.148628037	0.278173027	0.761945509	0.971647553	0.80040325	0.537377973	0.133420838	0.353011108	0.070781151	0.987054216	0.940512751	0.070331859	0.528648712	0.297558021	0.52286796	0.210702733	0.036350614	0.802955404	0.197901602	0.21514984	0.400013919	0.322898756	0.493138333	0.112746341	0.310650791	0.411373518	0.478383061	0.338383775	0.594962535	0.718092214	0.532583929	0.316599252	0.702281364	0.697229504	0.497147531	0.978035416	0.245266949	0.566544541	0.506705551	0.388381568	0.908072198	0.897026448	0.722195876	0.7510957	0.937535869	0.961686815	0.508273125	0.241349857	0.080850221	0.822815347	0.763935596	0.255529234	0.766525222	0.357453945	0.666342137	0.482991041	0.471873706	0.077717192	0.891443477	0.105964781	0.67914618	0.602430284	0.489501181	0.179032499	0.193968812	0.776293925	0.503264939	0.899225327	0.582597281	0.095241958	0.423366655	0.275248146	0.742700735	0.219787331	0.855616379	0.870954515	0.509078467	0.610355132	0.252357095	0.008964569	0.100681971	0.407686524	0.17637678
841	L	0.913642294	0.410956504	0.539069303	0.456096909	0.898711411	0.031024069	0.36379388	0.259052283	0.330928391	0.125355829	0.111588843	0.208726226	0.95713241	0.613964546	0.398982042	0.242764245	0.976889465	0.391280477	0.856142954	0.714656839	0.579421987	0.894956531	0.979195971	0.79307279	0.901800402	0.499510281	0.931197249	0.940201596	0.719247416	0.243000501	0.870586669	0.580965203	0.85931877	0.879132985	0.786851421	0.523325071	0.19481845	0.640360808	0.89200988	0.411840004	0.511984575	0.806058513	0.135790116	0.415326796	0.392139701	0.48174125	0.661569129	0.19534164	0.994601773	0.289052365	0.138690329	0.607771852	0.455696614	0.06549683	0.980027917	0.015758955	0.807128035	0.242602159	0.164752192	0.539349702	0.999218819	0.426920669	0.876307463	0.905881782	0.881040073	0.797848459	0.97053116	0.816185643	0.796925451	0.996190367	0.348211472	0.467074319	0.8099232	0.749271825	0.34197515	0.5778567	0.945154926	0.489841546	0.724903626	0.251757823	0.760822771	0.255121627	0.472766907	0.291442973	0.457497212	0.057962139	0.295269996	0.644443941	0.071930874	0.473053722	0.768583823	0.292389498	0.67325945	0.74345402	0.620764904	0.253885494
7187	L	0.052102873	0.831345891	0.332717648	0.673569025	0.639493152	0.800063962	0.828081533	0.692151182	0.607522739	0.539292964	0.320367373	0.031576117	0.037248778	0.19761999	0.941959708	0.108922781	0.497189451	0.798522132	0.713734568	0.77868877	0.45775047	0.000636027	0.32397814	0.433470385	0.928543136	0.992639977	0.909966532	0.749892948	0.417222133	0.588861205	0.392768306	0.584073052	0.406208405	0.679364887	0.218049897	0.232665383	0.026577878	0.957215686	0.263083789	0.122090597	0.229600933	0.173405791	0.330817847	0.046341461	0.45339935	0.55556889	0.802295514	0.855879337	0.339134971	0.690981347	0.286068593	0.063341283	0.447291723	0.557502898	0.15368559	0.579975803	0.801687063	0.302371486	0.48875787	0.107247473	0.828010989	0.280889592	0.852058809	0.692662736	0.22731711	0.115061194	0.314316641	0.435913144	0.579088136	0.337579448	0.308026296	0.9601972	0.403599315	0.497830391	0.126492873	0.454833028	0.164264689	0.658482124	0.464763991	0.224748339	0.010794565	0.562244116	0.302448928	0.745452716	0.004127291	0.68840167	0.956468494	0.680149185	0.943230712	0.710185511	0.164494334	0.028098276	0.065962404	0.487817395	0.44988051	0.081787858
8718	L	0.072481496	0.2784029	0.324210068	0.205387729	0.087974143	0.505333128	0.972130537	0.879723124	0.369684187	0.817753626	0.627289118	0.642441295	0.146668477	0.404025592	0.795254322	0.801403516	0.831849107	0.37853788	0.302022932	0.831900081	0.458774114	0.559744165	0.139532473	0.6319039	0.633277729	0.412424595	0.302433672	0.401190419	0.17097952	0.183582085	0.81478182	0.305936611	0.004897119	0.753881525	0.421499089	0.562591403	0.324951763	0.327676777	0.837095647	0.375178268	0.012337221	0.862315549	0.948340392	0.175006314	0.382543904	0.94401499	0.924420394	0.265015079	0.719484135	0.501426347	0.148283281	0.653898478	0.204504895	0.190713082	0.282657508	0.396199097	0.713999071	0.952907308	0.640947111	0.310806397	0.883830514	0.596647236	0.931410785	0.481592514	0.668289407	0.309383664	0.481936468	0.217418859	0.145199684	0.119125738	0.603289665	0.005538332	0.285795154	0.493134555	0.652202607	0.415175733	0.640994181	0.045151173	0.644011183	0.05136266	0.140295289	0.782601463	0.197186771	0.381935227	0.371771776	0.764602428	0.653553943	0.537872134	0.878660681	0.304721244	0.160787435	0.517864725	0.327594597	0.33093537	0.595776358	0.791302764
4049	L	0.642384803	0.080215209	0.234789623	0.106916145	0.318083249	0.817952017	0.603157176	0.770837168	0.454287701	0.793426633	0.38443968	0.338883323	0.053164398	0.921784119	0.758549074	0.427507099	0.740272496	0.608647688	0.304795573	0.936574022	0.369689975	0.874367006	0.972066291	0.320716907	0.464424131	0.244807361	0.794525352	0.210730394	0.984319255	0.785538437	0.472006335	0.819902319	0.869423539	0.903734851	0.242306528	0.077591995	0.924332172	0.640027798	0.598149751	0.762079913	0.553869336	0.789872981	0.489011154	0.592432307	0.900354455	0.304417985	0.465949811	0.041060444	0.69420932	0.819314009	0.084676508	0.034810442	0.918829395	0.708044751	0.411515805	0.105406801	0.512462486	0.302851149	0.123112873	0.29059279	0.857049106	0.176931649	0.961711191	0.468969594	0.947485759	0.791745867	0.647447349	0.814116294	0.101680357	0.080734177	0.893174769	0.937753981	0.155149825	0.350875046	0.197753747	0.434475759	0.812974559	0.157580862	0.669070996	0.041284772	0.481603702	0.202756367	0.060074476	0.728321836	0.408565013	0.442846679	0.095940487	0.087352063	0.458087366	0.780190078	0.142813243	0.747065623	0.063082755	0.611837059	0.067447359	0.152108352
8795	L	0.942004995	0.052709306	0.315328519	0.221474799	0.855718374	0.914941899	0.981336281	0.174398738	0.483755531	0.73396522	0.420987948	0.537746631	0.224144835	0.446188048	0.9599058	0.115339434	0.530995216	0.039845196	0.765485034	0.966251314	0.002622434	0.300355493	0.121788925	0.164536245	0.741162123	0.971238146	0.307581704	0.1093673	0.425608191	0.132289409	0.628033903	0.215397282	0.163833018	0.53334088	0.402639447	0.002565046	0.94051433	0.118392138	0.613879143	0.136381484	0.836770701	0.240670547	0.346912671	0.986573219	0.921064581	0.920345152	0.633408922	0.544081263	0.251943056	0.645355933	0.702213016	0.468434058	0.833749833	0.425580127	0.778863074	0.287910349	0.488552753	0.432876207	0.39183602	0.285732666	0.706452948	0.025098781	0.616109742	0.979676691	0.568757596	0.793336466	0.539515529	0.548857366	0.43145683	0.112129124	0.396283556	0.477668767	0.438271698	0.857165965	0.620572838	0.121210594	0.07432134	0.690343447	0.821553713	0.246880178	0.997356232	0.680153348	0.817174303	0.1292746	0.507373786	0.464544959	0.948809003	0.285382088	0.645766628	0.644479629	0.247167616	0.997152616	0.259116773	0.063134894	0.785342817	0.864328889
27242	L	0.921467333	0.521428827	0.585817137	0.150124681	0.751139273	0.899657857	0.451551607	0.914595278	0.118389499	0.712647089	0.981824796	0.352282914	0.714503712	0.302464431	0.38948082	0.512593234	0.638356712	0.100644235	0.311973253	0.551481585	0.39042258	0.255185734	0.977094375	0.297807328	0.107329852	0.62446757	0.005642311	0.075225977	0.719362987	0.086600961	0.473666152	0.52207131	0.261104851	0.58809215	0.598959043	0.352142107	0.851047838	0.89579877	0.670062567	0.048819747	0.664070613	0.54815729	0.053389352	0.196094294	0.230932162	0.888608045	0.039881609	0.483640012	0.358647013	0.715115296	0.807199245	0.414071466	0.620222253	0.540719773	0.883650279	0.372841088	0.648626567	0.442972946	0.990248615	0.730962114	0.582376503	0.0356757	0.622729289	0.516486244	0.642226368	0.074578037	0.610820003	0.235149119	0.129215337	0.985838294	0.436999747	0.481134882	0.113356054	0.482221976	0.860021474	0.564163394	0.803721906	0.771163058	0.288011387	0.330116758	0.165168393	0.843392103	0.676981169	0.838658554	0.391470047	0.614823352	0.603645606	0.403257542	0.223418382	0.0849213	0.16137599	0.731997765	0.771970336	0.39859084	0.540391739	0.25347002
3551	L	0.905173622	0.066087952	0.731071659	0.25908968	0.706144768	0.995570188	0.524059082	0.004512039	0.185805232	0.723243507	0.526169628	0.387976259	0.992788581	0.726176709	0.837034401	0.187722809	0.302818083	0.263017156	0.029635647	0.631078129	0.068976657	0.102928179	0.359219184	0.79718439	0.025311665	0.270421951	0.146426952	0.288558711	0.892992285	0.461733191	0.434400815	0.398352823	0.040340803	0.117914891	0.052530963	0.922293168	0.395449645	0.780590991	0.487788338	0.523905556	0.293077342	0.001841131	0.488421802	0.029760421	0.507872766	0.923866872	0.36612489	0.488255249	0.029047646	0.269811396	0.140012064	0.82781068	0.253193818	0.825378461	0.604787094	0.11784884	0.551258173	0.141975352	0.328880017	0.269027345	0.045011475	0.721396363	0.17396498	0.432844175	0.913473324	0.07979861	0.535980905	0.734072361	0.167856913	0.780567817	0.521797092	0.110712806	0.716922858	0.156451033	0.820073834	0.114612437	0.09417608	0.15740585	0.302204061	0.872120036	0.628109235	0.055637591	0.638004715	0.58633812	0.470255067	0.222712446	0.896345727	0.858638124	0.656312729	0.06327716	0.88573994	0.064216924	0.916286823	0.466521226	0.469326463	0.709628144
1147	L	0.125312478	0.555221364	0.860843488	0.295657216	0.328997488	0.050108713	0.274599204	0.771516472	0.144237877	0.812639539	0.396965819	0.791587989	0.503470142	0.159687623	0.258827855	0.006317839	0.121860808	0.333154519	0.280839205	0.024953621	0.465819532	0.118649271	0.499430539	0.469838927	0.689263671	0.243608384	0.116081079	0.027176943	0.361960681	0.471657737	0.748728269	0.893039141	0.201780034	0.242490408	0.434174846	0.779373063	0.848749419	0.327730111	0.785878872	0.515688275	0.289716359	0.042162549	0.169313801	0.578348232	0.882635884	0.267047277	0.161903647	0.104668626	0.011596919	0.098340319	0.847967316	0.10036011	0.65083892	0.128239437	0.9759614	0.30004731	0.839231109	0.357868639	0.184008405	0.174928488	0.517051583	0.917860271	0.515294424	0.120079826	0.345678521	0.557899842	0.878357252	0.77473445	0.370895368	0.965803846	0.928291872	0.137228079	0.225631392	0.587314357	0.306117095	0.8661129	0.058614681	0.506042897	0.386955984	0.933120418	0.292711719	0.188991079	0.924954451	0.199237718	0.877302506	0.829820382	0.070829701	0.649003106	0.33147721	0.88037065	0.465601165	0.255295212	0.258430299	0.421143173	0.005927076	0.689012789
4793	L	0.874953058	0.762854134	0.880516396	0.249126279	0.179415314	0.244269228	0.38733662	0.019567866	0.04905898	0.999881655	0.8025444	0.130189514	0.234081953	0.276247099	0.273502181	0.206808082	0.005905252	0.831360816	0.485146119	0.996769557	0.934098915	0.726374379	0.763925776	0.174682069	0.118721449	0.621617696	0.185460777	0.189998384	0.347009334	0.435712828	0.819898624	0.844782463	0.078773389	0.741011881	0.789179278	0.307257698	0.268006917	0.408518143	0.792912859	0.283940697	0.478268263	0.830899801	0.595929088	0.832642766	0.547156228	0.838747157	0.914634703	0.197505682	0.903470744	0.81210591	0.057183666	0.49474044	0.724293189	0.494095608	0.715027265	0.983963313	0.36735288	0.902571635	0.998848513	0.911392681	0.855788623	0.551333312	0.159692496	0.072899742	0.727406738	0.329346918	0.051636088	0.64543736	0.753022514	0.596532094	0.627673883	0.91339134	0.938774266	0.476298488	0.316186231	0.604226134	0.906668659	0.24088131	0.888201767	0.224689632	0.887385537	0.970031164	0.498600825	0.58184373	0.247466706	0.711336538	0.703543428	0.653751371	0.525246148	0.699553398	0.474237677	0.693744314	0.598257043	0.369146414	0.986270015	0.343017508
4794	L	0.02440318	0.194671362	0.325117946	0.463915466	0.86623079	0.17988544	0.088175192	0.076659897	0.34608139	0.442127559	0.650568252	0.689994832	0.57687391	0.550490332	0.190137375	0.868239366	0.231815183	0.711742235	0.126005541	0.251187728	0.562166771	0.343381615	0.086969968	0.528650407	0.647522383	0.533594969	0.06815215	0.435582611	0.130661262	0.552175882	0.789465518	0.833884344	0.845089355	0.16995537	0.816715062	0.887853109	0.548791012	0.127516288	0.330507707	0.969668993	0.892857992	0.717206143	0.196161886	0.024130418	0.482314714	0.681526422	0.852710539	0.435153384	0.281155058	0.5481183	0.969182038	0.438830858	0.083517718	0.873319641	0.991514305	0.832988513	0.349722193	0.350691212	0.673672677	0.74141761	0.02815702	0.37356856	0.234106735	0.144590447	0.838807989	0.530763413	0.451004932	0.515552355	0.298778559	0.103460692	0.719467685	0.857092775	0.814952221	0.528113596	0.818991629	0.742959746	0.748348603	0.297478569	0.643425939	0.318952459	0.361073987	0.629177247	0.337686371	0.452207144	0.001450044	0.256469822	0.062421866	0.739726209	0.896398371	0.894479694	0.685641294	0.177321486	0.364521535	0.287664514	0.419007875	0.403747855
4792	L	0.156380519	0.589922998	0.368127339	0.344278261	0.68008685	0.104619566	0.30392967	0.101933877	0.385998433	0.697808235	0.823183635	0.843560926	0.017577867	0.168700362	0.258421482	0.97770564	0.759980285	0.22559298	0.368293887	0.90990296	0.183860969	0.050908516	0.85274815	0.633300216	0.829082779	0.579840928	0.233924093	0.283374666	0.550053156	0.159285075	0.616836163	0.862988037	0.638086922	0.411179352	0.821423465	0.34870279	0.024247773	0.176337738	0.206289076	0.666937681	0.728281805	0.185267993	0.858667543	0.50378244	0.947998417	0.491369175	0.918264947	0.076133483	0.571109338	0.15348333	0.505136153	0.947082151	0.668234982	0.362127778	0.221275919	0.968741467	0.830644274	0.760270779	0.081004882	0.754085091	0.623413375	0.510478779	0.612595372	0.471581435	0.751681117	0.711896992	0.293096484	0.448129699	0.590391692	0.626247741	0.375054976	0.277992437	0.497919424	0.908490642	0.215527662	0.588840668	0.581852919	0.022845996	0.66528984	0.518832498	0.482059618	0.186770261	0.363606093	0.925990457	0.39382086	0.00653523	0.997433582	0.916076378	0.427828607	0.775706802	0.904446022	0.521402415	0.732136246	0.161441891	0.865589056	0.483520442
4793	L	0.789832507	0.467511125	0.604648833	0.503247462	0.982007119	0.558066458	0.277094669	0.425727092	0.668181896	0.917264724	0.875950101	0.433730233	0.15845865	0.127476543	0.325314749	0.977712452	0.688093512	0.200333649	0.334180736	0.776104557	0.693978696	0.444912193	0.385015129	0.62510678	0.445719762	0.861646919	0.937445303	0.398098576	0.852478034	0.580556069	0.856365872	0.027150498	0.33446857	0.244096548	0.242035716	0.929338225	0.12460218	0.310041063	0.759708656	0.949653638	0.165536944	0.049582956	0.845009496	0.27417103	0.173613975	0.713569116	0.823796176	0.535547548	0.690288588	0.700792074	0.30073205	0.649739274	0.737240445	0.658234998	0.856781072	0.479650286	0.52675576	0.902282398	0.912502897	0.33150404	0.285217409	0.72600284	0.920121645	0.687578535	0.109202347	0.061795935	0.598396341	0.609956936	0.953711295	0.629848527	0.546524643	0.595492842	0.364971405	0.294893966	0.811636653	0.695509654	0.834994826	0.246066965	0.882805696	0.118182617	0.278577218	0.489671851	0.74007518	0.604778408	0.982017458	0.029199744	0.25616718	0.116795117	0.371541133	0.826612383	0.378130057	0.980568863	0.685140947	0.249920967	0.508709764	0.876824904
4794	L	0.366213064	0.230844429	0.922616792	0.185185958	0.895221857	0.260226443	0.663684849	0.583286056	0.995150388	0.910170433	0.65377241	0.599780312	0.765440225	0.910452511	0.104846668	0.089694891	0.532519944	0.209278199	0.438855305	0.385421803	0.619201109	0.76920964	0.092002635	0.39872525	0.520739986	0.29307702	0.773351161	0.705993486	0.553354512	0.755864171	0.132017568	0.390787159	0.916931011	0.261344618	0.547912638	0.094627491	0.048048396	0.70500323	0.013898144	0.53577055	0.134642546	0.388649151	0.877016324	0.521094154	0.437665184	0.50638696	0.906862342	0.642266117	0.034663572	0.669669416	0.026418729	0.51113075	0.763191101	0.674936551	0.452954242	0.81837304	0.892842587	0.014935497	0.636575054	0.484413527	0.190741583	0.695446433	0.184042778	0.796351972	0.908113738	0.660492494	0.697530716	0.00096591	0.252600513	0.776299895	0.046284999	0.162288459	0.154154461	0.919452482	0.354313016	0.082592708	0.677107348	0.932335381	0.81485806	0.808023982	0.778698371	0.419770631	0.709928566	0.04200169	0.127770153	0.795531661	0.241786397	0.831690302	0.965036184	0.142221129	0.382133275	0.996555423	0.775459243	0.34482885	0.343970421	0.980463562
4790	L	0.675914356	0.798666694	0.841521977	0.080198574	0.028395161	0.638409232	0.201550461	0.198654946	0.154361809	0.567960802	0.541936324	0.529205846	0.333603287	0.916721543	0.652958497	0.06877524	0.485272116	0.541316968	0.812578148	0.166337568	0.180221465	0.05498105	0.698385465	0.89557958	0.236298162	0.608698195	0.597841093	0.040972051	0.764466922	0.372523484	0.666241849	0.541640863	0.72256698	0.589936782	0.486954344	0.725921559	0.185776865	0.691271199	0.468127476	0.588764566	0.4301372	0.950740129	0.914035171	0.4588843	0.991370284	0.432418292	0.753306292	0.050151917	0.562248124	0.965925152	0.428342796	0.041667551	0.534144216	0.697314206	0.285865593	0.823447158	0.967784556	0.402072748	0.529191604	0.413737691	0.894023257	0.044667824	0.734531447	0.289433174	0.96111171	0.946415822	0.44738164	0.796378786	0.673616236	0.81534083	0.589716324	0.568514244	0.722875185	0.750993946	0.675546244	0.872361696	0.014424298	0.936646278	0.367755353	0.684773081	0.538893539	0.790176924	0.214090098	0.307097318	0.064972586	0.876474254	0.594508212	0.970612278	0.040908185	0.051708541	0.786767171	0.928273642	0.865056201	0.837048542	0.106773824	0.517961047
5970	L	0.953718011	0.231698528	0.694025086	0.062568241	0.595749032	0.805456107	0.111861738	0.867009524	0.488204428	0.519119935	0.661980225	0.07814384	0.559399941	0.922853892	0.187731547	0.212501416	0.848182586	0.75894887	0.597449101	0.596210785	0.313245584	0.148875055	0.554519657	0.712996965	0.022044768	0.680970443	0.959013302	0.846934903	0.032037024	0.295165534	0.57927745	0.944849603	0.983986714	0.209480362	0.595865813	0.601301755	0.877750736	0.082646006	0.579255811	0.454777307	0.92599974	0.477009945	0.736000986	0.956167872	0.133768948	0.592396135	0.715444565	0.641533868	0.043623888	0.672521362	0.903009998	0.467232632	0.649450759	0.362329511	0.841070258	0.663947637	0.71351722	0.358161306	0.319636171	0.959078333	0.69409915	0.630840319	0.051259496	0.159947045	0.146721171	0.951016739	0.260435769	0.892989422	0.186608458	0.705730097	0.80567095	0.327012966	0.777223876	0.358473261	0.805839237	0.10850163	0.469391831	0.783449553	0.055958876	0.388742962	0.138089544	0.930142222	0.793678731	0.260827039	0.01629666	0.659179816	0.553247923	0.114890736	0.492098927	0.932418366	0.03021292	0.81965369	0.979697416	0.932875305	0.186408874	0.059054585
332	L	0.059438183	0.42040247	0.436127591	0.037086325	0.938583215	0.415714006	0.838835596	0.1531033	0.908353709	0.215527648	0.90001061	0.908735229	0.504194828	0.382577423	0.149696696	0.059458138	0.463379303	0.066210371	0.320115557	0.768670073	0.339940672	0.877316833	0.989172792	0.406147831	0.323612139	0.929957467	0.595735529	0.893634498	0.213896987	0.098157272	0.304845416	0.811128553	0.84050502	0.212182846	0.956929117	0.583621383	0.155317411	0.593314733	0.841704713	0.009940981	0.170532391	0.429789146	0.002669633	0.971061128	0.385577816	0.964278001	0.974519189	0.076241034	0.952231434	0.319696661	0.207423722	0.361469921	0.592113852	0.784582098	0.157679794	0.105788245	0.7139695	0.08344391	0.287024958	0.948078169	0.426915462	0.359455818	0.473795757	0.072728079	0.201900153	0.286629729	0.266884768	0.217906075	0.579269583	0.290231946	0.578564189	0.20704279	0.514305643	0.192781079	0.814884579	0.321719128	0.87548217	0.637477258	0.156341121	0.770995318	0.241987544	0.038288429	0.094066486	0.57599865	0.841397482	0.691439779	0.850980563	0.369375792	0.364439268	0.116500673	0.512972729	0.810131519	0.571489543	0.807999202	0.082435258	0.8767815
3659	L	0.433952562	0.168784154	0.551161537	0.73733223	0.985900214	0.205455104	0.724772847	0.085175995	0.160154144	0.91700935	0.87849564	0.503784459	0.998298794	0.364197838	0.612173187	0.878159133	0.7363473	0.817078202	0.472620482	0.663604653	0.926428294	0.492487028	0.21304156	0.03319435	0.583120035	0.310393218	0.119346204	0.317269934	0.765207814	0.767188054	0.219077066	0.293148126	0.824364303	0.716899038	0.662102186	0.77043588	0.79834631	0.277119134	0.980965868	0.83380202	0.075004834	0.02910739	0.54473249	0.657808106	0.280668616	0.209558023	0.092149295	0.528447289	0.818991663	0.437695516	0.905837121	0.697861166	0.797320694	0.273046125	0.710015448	0.033957712	0.045496653	0.134898093	0.291306748	0.062629058	0.856720426	0.210227614	0.218511241	0.471337663	0.110605846	0.16972806	0.210564953	0.06934113	0.653788618	0.589190761	0.834373064	0.707323393	0.21520171	0.832502176	0.76576939	0.006980393	0.102820044	0.396078963	0.914895097	0.530872983	0.202354093	0.49974453	0.503644071	0.323723889	0.700652927	0.694378304	0.008805931	0.509601617	0.858293277	0.557035634	0.16600608	0.938392697	0.498393958	0.013266171	0.116159448	0.800417965
3660	L	0.969883171	0.16450596	0.383662884	0.292452127	0.671630295	0.120604857	0.021882627	0.44565834	0.033523504	0.626801975	0.50956272	0.076295513	0.37856277	0.839340926	0.79112392	0.639708767	0.96399841	0.743585447	0.982133414	0.179286306	0.154156192	0.911306672	0.991823641	0.307278332	0.255991849	0.170048332	0.762138145	0.455814154	0.502723194	0.031289217	0.943470111	0.333950936	0.555760373	0.249118124	0.222384461	0.070156915	0.201288955	0.960389977	0.460925472	0.447026738	0.191246889	0.062924338	0.64431846	0.111234395	0.903971073	0.657030103	0.860141096	0.820349131	0.680949906	0.465886328	0.333189549	0.054792981	0.903761681	0.942744368	0.158001366	0.263613346	0.371759728	0.674082113	0.251650825	0.197336353	0.188268609	0.077993783	0.18408173	0.059868929	0.709993742	0.813715372	0.243111943	0.981267873	0.055164438	0.577827496	0.833353681	0.275799005	0.481118468	0.836194867	0.690217378	0.200639333	0.433356004	0.120784241	0.324499487	0.480207023	0.728670082	0.981520959	0.049971509	0.523657331	0.457622679	0.770516882	0.855977924	0.423342292	0.093392935	0.749402512	0.6265694	0.458040448	0.800961889	0.199326915	0.699214744	0.221412065
3661	L	0.060559877	0.673082622	0.832548799	0.997415866	0.413072609	0.774279783	0.405209546	0.414030535	0.408533011	0.141044416	0.029521405	0.487813684	0.166100854	0.004984704	0.713246478	0.128754905	0.056808617	0.413587769	0.236350907	0.210062623	0.084207182	0.438231634	0.56503685	0.149613452	0.470719711	0.454155319	0.555161677	0.143910379	0.628340554	0.134651972	0.890431048	0.375590989	0.171180558	0.749619192	0.339429619	0.141342847	0.510429693	0.401924356	0.793319478	0.744891762	0.686847935	0.804039866	0.821259822	0.937848481	0.460312241	0.722355054	0.022860302	0.335690004	0.010296748	0.046410648	0.813647804	0.469769099	0.93893274	0.055363772	0.554815603	0.283101872	0.550053128	0.344907721	0.830988044	0.197802633	0.395274053	0.583767839	0.273533494	0.622346218	0.816964771	0.451746832	0.664213463	0.824809376	0.206355105	0.460950517	0.115594097	0.448620738	0.816336146	0.498279708	0.227704608	0.393342468	0.855939519	0.696736036	0.012268141	0.968923831	0.467646634	0.209475239	0.690051741	0.874908739	0.297084165	0.528569978	0.155617273	0.263816749	0.0533604	0.990208943	0.311758363	0.662875515	0.426173663	0.260178683	0.332150377	0.080452176
3662	L	0.979823769	0.747475802	0.42200755	0.380939892	0.28471333	0.78811459	0.591648181	0.618000236	0.964505312	0.320919782	0.968853436	0.818221925	0.231708267	0.663172832	0.323129197	0.909185603	0.773006604	0.448993145	0.415562332	0.042277185	0.082153645	0.606951515	0.228224786	0.333267172	0.21312717	0.295794909	0.81570965	0.007901882	0.417553872	0.969270566	0.756415634	0.080699021	0.53842474	0.385487132	0.240115483	0.689138457	0.548668955	0.981604454	0.733099509	0.939366844	0.474465741	0.20937411	0.727318811	0.197995723	0.834129586	0.658143041	0.166321843	0.46634304	0.438372367	0.348561964	0.127801368	0.086744372	0.259533186	0.196624397	0.733528693	0.889270156	0.590742078	0.507420773	0.396934741	0.519212464	0.763701037	0.270497136	0.499649646	0.393777449	0.717766261	0.82094557	0.865859853	0.980313057	0.182137154	0.541387925	0.351423487	0.171585388	0.006308956	0.42376489	0.804114901	0.444414295	0.55149507	0.11224317	0.109041942	0.210558774	0.307809717	0.423591944	0.964485517	0.945296116	0.904972403	0.286294028	0.779358005	0.999956016	0.172466004	0.820380933	0.004440388	0.809977916	0.240260529	0.987275118	0.078889721	0.848881739
